 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
  20140504        0.139620E+01        0.139620E+01        0.136085E+01        0.495963E+00        0.136352E+00        0.728533E+00        0.308654E-15        0.842804E-04        0.351021E-01        0.533076E-02        0.297713E-01        0.162284E-03        0.694122E-04        0.184116E-04        0.744599E-04       -0.139760E-17        0.228652E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140505        0.139708E+01        0.139708E+01        0.136171E+01        0.496110E+00        0.137071E+00        0.728533E+00        0.293564E-15        0.840203E-04        0.351191E-01        0.537667E-02        0.297424E-01        0.162434E-03        0.694304E-04        0.184747E-04        0.745288E-04        0.312425E-16        0.228851E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140506        0.139790E+01        0.139790E+01        0.136259E+01        0.496256E+00        0.137798E+00        0.728534E+00        0.278840E-15        0.837243E-04        0.350667E-01        0.535260E-02        0.297141E-01        0.162953E-03        0.696026E-04        0.185835E-04        0.747670E-04       -0.553449E-17        0.229056E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140507        0.139869E+01        0.139869E+01        0.136347E+01        0.496403E+00        0.138529E+00        0.728534E+00        0.264498E-15        0.835417E-04        0.349733E-01        0.528707E-02        0.296862E-01        0.163663E-03        0.698531E-04        0.187171E-04        0.750927E-04       -0.207976E-17        0.229265E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140508        0.139947E+01        0.139947E+01        0.136435E+01        0.496551E+00        0.139268E+00        0.728534E+00        0.250437E-15        0.830862E-04        0.348671E-01        0.520883E-02        0.296583E-01        0.164595E-03        0.701952E-04        0.188795E-04        0.755205E-04        0.100500E-18        0.229474E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140509        0.140021E+01        0.140021E+01        0.136521E+01        0.496692E+00        0.139981E+00        0.728535E+00        0.236812E-15        0.794025E-04        0.347631E-01        0.513290E-02        0.296302E-01        0.165575E-03        0.705550E-04        0.190498E-04        0.759699E-04        0.471176E-16        0.229678E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140510        0.140093E+01        0.140093E+01        0.136602E+01        0.496828E+00        0.140660E+00        0.728535E+00        0.223891E-15        0.795652E-04        0.346624E-01        0.506087E-02        0.296015E-01        0.166313E-03        0.708110E-04        0.191932E-04        0.763085E-04        0.441139E-17        0.229877E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140511        0.140165E+01        0.140165E+01        0.136684E+01        0.496964E+00        0.141338E+00        0.728535E+00        0.211615E-15        0.795756E-04        0.345629E-01        0.499128E-02        0.295716E-01        0.166865E-03        0.709872E-04        0.193159E-04        0.765619E-04        0.309449E-16        0.230077E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140512        0.140236E+01        0.140236E+01        0.136765E+01        0.497100E+00        0.142012E+00        0.728536E+00        0.200046E-15        0.799148E-04        0.344694E-01        0.492905E-02        0.295404E-01        0.167142E-03        0.710462E-04        0.194069E-04        0.766891E-04        0.394537E-16        0.230276E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140513        0.140308E+01        0.140308E+01        0.136846E+01        0.497236E+00        0.142682E+00        0.728537E+00        0.189116E-15        0.798345E-04        0.343815E-01        0.487376E-02        0.295077E-01        0.167232E-03        0.710255E-04        0.194764E-04        0.767305E-04        0.108138E-16        0.230475E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140514        0.140383E+01        0.140383E+01        0.136926E+01        0.497372E+00        0.143349E+00        0.728539E+00        0.178809E-15        0.801722E-04        0.343187E-01        0.484471E-02        0.294740E-01        0.167146E-03        0.709294E-04        0.195255E-04        0.766906E-04        0.113407E-16        0.230672E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140515        0.140460E+01        0.140460E+01        0.137006E+01        0.497507E+00        0.144008E+00        0.728541E+00        0.169201E-15        0.804377E-04        0.342939E-01        0.485488E-02        0.294390E-01        0.166851E-03        0.707455E-04        0.195500E-04        0.765555E-04        0.204208E-16        0.230866E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140516        0.140538E+01        0.140538E+01        0.137085E+01        0.497642E+00        0.144662E+00        0.728543E+00        0.160201E-15        0.806289E-04        0.342857E-01        0.488286E-02        0.294029E-01        0.166499E-03        0.705369E-04        0.195680E-04        0.763939E-04        0.166483E-18        0.231059E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140517        0.140618E+01        0.140618E+01        0.137166E+01        0.497782E+00        0.145333E+00        0.728545E+00        0.151679E-15        0.830057E-04        0.342694E-01        0.490413E-02        0.293652E-01        0.166251E-03        0.703715E-04        0.195990E-04        0.762800E-04        0.619572E-17        0.231255E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140518        0.140697E+01        0.140697E+01        0.137250E+01        0.497925E+00        0.146025E+00        0.728548E+00        0.143525E-15        0.828800E-04        0.342256E-01        0.489931E-02        0.293263E-01        0.166194E-03        0.702857E-04        0.196542E-04        0.762540E-04        0.266578E-16        0.231457E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140519        0.140774E+01        0.140774E+01        0.137334E+01        0.498069E+00        0.146724E+00        0.728550E+00        0.135602E-15        0.823944E-04        0.341466E-01        0.485970E-02        0.292869E-01        0.166456E-03        0.703324E-04        0.197491E-04        0.763741E-04        0.678529E-17        0.231662E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140520        0.140849E+01        0.140849E+01        0.137420E+01        0.498213E+00        0.147431E+00        0.728553E+00        0.127888E-15        0.821907E-04        0.340483E-01        0.479984E-02        0.292484E-01        0.166972E-03        0.704849E-04        0.198762E-04        0.766111E-04        0.580046E-17        0.231868E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140521        0.140925E+01        0.140925E+01        0.137505E+01        0.498357E+00        0.148135E+00        0.728555E+00        0.120589E-15        0.825637E-04        0.339510E-01        0.474009E-02        0.292109E-01        0.167313E-03        0.705632E-04        0.199825E-04        0.767676E-04        0.282711E-16        0.232074E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140522        0.141002E+01        0.141002E+01        0.137589E+01        0.498501E+00        0.148831E+00        0.728558E+00        0.113812E-15        0.829089E-04        0.338773E-01        0.470392E-02        0.291734E-01        0.167261E-03        0.704768E-04        0.200406E-04        0.767437E-04        0.110979E-16        0.232278E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140523        0.141079E+01        0.141079E+01        0.137673E+01        0.498645E+00        0.149528E+00        0.728561E+00        0.107344E-15        0.824343E-04        0.338033E-01        0.466709E-02        0.291362E-01        0.167294E-03        0.704254E-04        0.201099E-04        0.767588E-04        0.174692E-16        0.232483E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140524        0.141154E+01        0.141154E+01        0.137758E+01        0.498789E+00        0.150231E+00        0.728564E+00        0.101090E-15        0.823325E-04        0.337086E-01        0.460869E-02        0.290999E-01        0.167518E-03        0.704531E-04        0.202034E-04        0.768616E-04        0.297472E-16        0.232689E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140525        0.141226E+01        0.141226E+01        0.137839E+01        0.498926E+00        0.150899E+00        0.728567E+00        0.951313E-16        0.777753E-04        0.336169E-01        0.455186E-02        0.290651E-01        0.167717E-03        0.704700E-04        0.202943E-04        0.769529E-04       -0.103796E-16        0.232889E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140526        0.141293E+01        0.141293E+01        0.137916E+01        0.499057E+00        0.151528E+00        0.728570E+00        0.895471E-16        0.781314E-04        0.335326E-01        0.450116E-02        0.290314E-01        0.167674E-03        0.703864E-04        0.203546E-04        0.769332E-04       -0.943573E-18        0.233083E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140527        0.141362E+01        0.141362E+01        0.137991E+01        0.499188E+00        0.152152E+00        0.728574E+00        0.843294E-16        0.781706E-04        0.334622E-01        0.446507E-02        0.289971E-01        0.167405E-03        0.702093E-04        0.203862E-04        0.768099E-04        0.177601E-16        0.233276E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140528        0.141431E+01        0.141431E+01        0.138067E+01        0.499319E+00        0.152777E+00        0.728577E+00        0.793714E-16        0.779868E-04        0.333874E-01        0.442551E-02        0.289619E-01        0.167179E-03        0.700501E-04        0.204228E-04        0.767059E-04       -0.357271E-17        0.233469E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140529        0.141499E+01        0.141499E+01        0.138144E+01        0.499451E+00        0.153408E+00        0.728581E+00        0.746100E-16        0.776944E-04        0.333035E-01        0.437751E-02        0.289260E-01        0.167112E-03        0.699575E-04        0.204794E-04        0.766754E-04        0.103135E-16        0.233663E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140530        0.141567E+01        0.141567E+01        0.138221E+01        0.499583E+00        0.154041E+00        0.728585E+00        0.700791E-16        0.777597E-04        0.332181E-01        0.432897E-02        0.288892E-01        0.167069E-03        0.698747E-04        0.205388E-04        0.766555E-04        0.179457E-16        0.233857E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140531        0.141636E+01        0.141636E+01        0.138298E+01        0.499715E+00        0.154673E+00        0.728588E+00        0.658153E-16        0.777961E-04        0.331338E-01        0.428246E-02        0.288513E-01        0.166908E-03        0.697434E-04        0.205828E-04        0.765815E-04        0.680168E-17        0.234051E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140601        0.141704E+01        0.141704E+01        0.138374E+01        0.499847E+00        0.155305E+00        0.728592E+00        0.617837E-16        0.776964E-04        0.330508E-01        0.423829E-02        0.288125E-01        0.166713E-03        0.695985E-04        0.206224E-04        0.764922E-04        0.727151E-17        0.234244E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140602        0.141784E+01        0.141784E+01        0.138462E+01        0.499996E+00        0.156028E+00        0.728596E+00        0.579593E-16        0.884082E-04        0.329652E-01        0.419488E-02        0.287703E-01        0.166540E-03        0.694624E-04        0.206646E-04        0.764126E-04        0.225509E-16        0.234450E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20140603        0.141874E+01        0.141874E+01        0.138559E+01        0.500161E+00        0.156831E+00        0.728601E+00        0.543678E-16        0.885998E-04        0.328968E-01        0.417255E-02        0.287242E-01        0.166279E-03        0.692896E-04        0.206965E-04        0.762931E-04        0.489643E-17        0.234668E+01        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
