 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Mon            TOTout_C            TOTinp_C           POMinp1_C           POMinp2_C            DOMinp_C           POMdec1_C           POMdec2_C       POMdec2DOM1_C       POMdec2DOM2_C       POMdec2MOM1_C       POMdec2MOM2_C            MOMdec_C           MOM2DOM_C           QOM2DOM_C           DOM2QOM_C        DOM2QOMnet_C           DOM2MBA_C     MBA_mortality_C           MBA2EP1_C           MBA2EP2_C            MBA2EM_C            MBA_PM_C           EP2DOM1_C           EP2DOM2_C            EM2DOM_C           MBA2DOM_C           MBA2POM_C           MBA2MBD_C           MBD2MBA_C             CO2_gmo              CO2_gm          CO2_growth          CO2_maintn          CO2_ovflow      CO2_maintn_MBA      CO2_maintn_MBD      CO2_ovflow_MBA      CO2_ovflow_MBD           Nmine_dep             NH4_dep             NO3_dep             Nmn_net                 Nmn             Nmn_MBA             Nmn_MBD                 Nim             Nim_NH4             Nim_NO3              Nitrif            DENitrif            TOTout_N            TOTinp_N           POMinp1_N           POMinp2_N            DOMinp_N           POMdec1_N           POMdec2_N       POMdec2DOM1_N       POMdec2DOM2_N       POMdec2MOM1_N       POMdec2MOM2_N            MOMdec_N           MOM2DOM_N           QOM2DOM_N           DOM2QOM_N        DOM2QOMnet_N           DOM2MBA_N     MBA_mortality_N           MBA2EP1_N           MBA2EP2_N            MBA2EM_N            MBA_PM_N           EP2DOM1_N           EP2DOM2_N            EM2DOM_N           MBA2DOM_N           MBA2POM_N           MBA2MBD_N           MBD2MBA_N                                                                                                                                                                                                                                                                                                                                                                                                                                    
    201311        0.364175E-04        0.213611E-04        0.149528E-05        0.790361E-05        0.119622E-04        0.206505E-05        0.256823E-04        0.185847E-05        0.231131E-04        0.206583E-06        0.256920E-05        0.163640E-05        0.163640E-05        0.848885E-15        0.000000E+00       -0.848885E-15        0.391157E-04        0.353272E-08        0.205786E-06        0.748791E-07        0.237958E-06        0.522156E-06        0.210169E-06        0.781644E-07        0.244459E-06        0.315413E-08        0.378585E-09        0.254705E-06        0.376969E-06        0.364175E-04        0.364175E-04        0.343852E-04        0.203232E-05        0.000000E+00        0.200508E-05        0.272357E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201312        0.297154E-04        0.555215E-05        0.388651E-06        0.205430E-05        0.310920E-05        0.222877E-05        0.267660E-04        0.200581E-05        0.240884E-04        0.222961E-06        0.267761E-05        0.182893E-05        0.182893E-05        0.194515E-15        0.000000E+00       -0.194515E-15        0.315809E-04        0.192504E-07        0.214031E-06        0.709490E-07        0.241615E-06        0.545845E-06        0.211433E-06        0.727759E-07        0.240962E-06        0.171874E-07        0.206298E-08        0.106941E-05        0.135965E-06        0.297154E-04        0.297154E-04        0.276004E-04        0.211508E-05        0.000000E+00        0.208782E-05        0.272595E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201401        0.244121E-04        0.798387E-05        0.558871E-06        0.295403E-05        0.447097E-05        0.210426E-05        0.208520E-04        0.189375E-05        0.187660E-04        0.210505E-06        0.208599E-05        0.169401E-05        0.169401E-05        0.613723E-16        0.000000E+00       -0.613723E-16        0.273965E-04        0.660285E-07        0.205064E-06        0.614453E-07        0.225955E-06        0.558494E-06        0.208072E-06        0.647749E-07        0.231329E-06        0.589525E-07        0.707598E-08        0.378373E-05        0.995804E-08        0.244121E-04        0.244121E-04        0.226643E-04        0.174779E-05        0.000000E+00        0.171854E-05        0.292430E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201402        0.212265E-04        0.719940E-05        0.503958E-06        0.266378E-05        0.403167E-05        0.209833E-05        0.170602E-04        0.188842E-05        0.153536E-04        0.209912E-06        0.170667E-05        0.163643E-05        0.163643E-05        0.208429E-16        0.000000E+00       -0.208429E-16        0.234246E-04        0.223339E-07        0.208961E-06        0.579240E-07        0.226274E-06        0.515493E-06        0.204750E-06        0.585863E-07        0.223265E-06        0.199405E-07        0.239343E-08        0.134149E-05        0.507638E-07        0.212265E-04        0.212265E-04        0.198055E-04        0.142098E-05        0.000000E+00        0.138971E-05        0.312708E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201403        0.265862E-04        0.172210E-04        0.120547E-05        0.637176E-05        0.964375E-05        0.220176E-05        0.143645E-04        0.198150E-05        0.129275E-04        0.220259E-06        0.143699E-05        0.163271E-05        0.163271E-05        0.709194E-17        0.000000E+00       -0.709194E-17        0.267018E-04        0.645498E-08        0.231884E-06        0.607076E-07        0.248069E-06        0.547115E-06        0.225643E-06        0.603412E-07        0.242467E-06        0.576323E-08        0.691751E-09        0.447816E-06        0.172470E-06        0.265862E-04        0.265862E-04        0.250855E-04        0.150072E-05        0.000000E+00        0.146900E-05        0.317258E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201404        0.489576E-04        0.587689E-04        0.411382E-05        0.217445E-04        0.329106E-04        0.220915E-05        0.124565E-04        0.198815E-05        0.112104E-04        0.220998E-06        0.124612E-05        0.156245E-05        0.156245E-05        0.193099E-17        0.000000E+00       -0.193099E-17        0.481796E-04        0.120768E-08        0.243958E-06        0.634900E-07        0.260665E-06        0.569321E-06        0.239401E-06        0.621212E-07        0.255641E-06        0.107826E-08        0.129421E-09        0.959932E-07        0.107967E-05        0.489576E-04        0.489576E-04        0.466756E-04        0.228198E-05        0.000000E+00        0.225048E-05        0.315003E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201405        0.831664E-04        0.114934E-03        0.804541E-05        0.425257E-04        0.643633E-04        0.222306E-05        0.139994E-04        0.200067E-05        0.125990E-04        0.222390E-06        0.140047E-05        0.154739E-05        0.154739E-05        0.412565E-18        0.000000E+00       -0.412565E-18        0.810825E-04        0.119740E-08        0.247112E-06        0.717667E-07        0.270356E-06        0.590431E-06        0.246454E-06        0.685049E-07        0.267032E-06        0.106908E-08        0.128320E-09        0.995085E-07        0.148451E-05        0.831664E-04        0.831664E-04        0.796825E-04        0.348383E-05        0.000000E+00        0.345333E-05        0.304969E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201406        0.113475E-03        0.168947E-03        0.118263E-04        0.625105E-04        0.946104E-04        0.205514E-05        0.149086E-04        0.184955E-05        0.134172E-04        0.205591E-06        0.149142E-05        0.138698E-05        0.138698E-05        0.770755E-19        0.000000E+00       -0.770755E-19        0.111747E-03        0.125594E-08        0.233234E-06        0.785859E-07        0.264371E-06        0.577447E-06        0.238273E-06        0.755657E-07        0.266083E-06        0.112135E-08        0.134593E-09        0.127140E-06        0.172494E-05        0.113475E-03        0.113475E-03        0.109768E-03        0.370731E-05        0.000000E+00        0.367809E-05        0.292177E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201407        0.106637E-03        0.156708E-03        0.109696E-04        0.579820E-04        0.877564E-04        0.188460E-05        0.188827E-04        0.169607E-05        0.169937E-04        0.188531E-06        0.188898E-05        0.129874E-05        0.129874E-05        0.672679E-20        0.000000E+00       -0.672679E-20        0.108390E-03        0.162943E-07        0.210799E-06        0.850464E-07        0.250827E-06        0.562966E-06        0.220283E-06        0.833896E-07        0.257464E-06        0.145481E-07        0.174618E-08        0.174860E-05        0.143198E-06        0.106637E-03        0.106637E-03        0.103330E-03        0.330655E-05        0.000000E+00        0.327743E-05        0.291237E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201408        0.720078E-04        0.976542E-04        0.683580E-05        0.361321E-04        0.546864E-04        0.165505E-05        0.199610E-04        0.148948E-05        0.179641E-04        0.165567E-06        0.199685E-05        0.116341E-05        0.116341E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.759115E-04        0.333593E-07        0.191715E-06        0.840578E-07        0.233809E-06        0.542941E-06        0.198466E-06        0.844659E-07        0.239879E-06        0.297843E-07        0.357497E-08        0.369967E-05        0.236171E-07        0.720078E-04        0.720078E-04        0.698282E-04        0.217967E-05        0.000000E+00        0.214841E-05        0.312571E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201409        0.514206E-04        0.536939E-04        0.375857E-05        0.198668E-04        0.300686E-04        0.169068E-05        0.230624E-04        0.152155E-05        0.207553E-04        0.169132E-06        0.230711E-05        0.122980E-05        0.122980E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.540922E-04        0.116267E-07        0.191686E-06        0.849459E-07        0.234537E-06        0.522796E-06        0.189745E-06        0.839065E-07        0.232011E-06        0.103807E-07        0.124598E-08        0.121798E-05        0.159050E-06        0.514206E-04        0.514206E-04        0.496365E-04        0.178408E-05        0.000000E+00        0.175075E-05        0.333309E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201410        0.518838E-04        0.461387E-04        0.322971E-05        0.170713E-04        0.258377E-04        0.186642E-05        0.279236E-04        0.167971E-05        0.251302E-04        0.186713E-06        0.279341E-05        0.141840E-05        0.141840E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.546002E-04        0.136848E-07        0.198565E-06        0.857898E-07        0.241085E-06        0.539125E-06        0.196445E-06        0.857769E-07        0.239277E-06        0.122182E-07        0.146654E-08        0.115106E-05        0.108217E-06        0.518838E-04        0.518838E-04        0.496363E-04        0.224747E-05        0.000000E+00        0.221356E-05        0.339048E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201411        0.370021E-04        0.115144E-04        0.806011E-06        0.426034E-05        0.644809E-05        0.205287E-05        0.314860E-04        0.184751E-05        0.283362E-04        0.205365E-06        0.314979E-05        0.162148E-05        0.162148E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.388079E-04        0.360414E-08        0.203573E-06        0.825027E-07        0.242545E-06        0.532225E-06        0.201530E-06        0.839914E-07        0.242074E-06        0.321790E-08        0.386239E-09        0.260134E-06        0.468415E-06        0.370021E-04        0.370021E-04        0.349604E-04        0.204178E-05        0.000000E+00        0.200752E-05        0.342659E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201412        0.333088E-04        0.518226E-05        0.362758E-06        0.191744E-05        0.290206E-05        0.222079E-05        0.305525E-04        0.199863E-05        0.274961E-04        0.222163E-06        0.305640E-05        0.177185E-05        0.177185E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.347304E-04        0.176328E-07        0.211341E-06        0.773607E-07        0.244771E-06        0.551106E-06        0.210149E-06        0.800051E-07        0.246002E-06        0.157432E-07        0.188963E-08        0.107418E-05        0.188517E-06        0.333088E-04        0.333088E-04        0.311887E-04        0.212017E-05        0.000000E+00        0.208595E-05        0.342157E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201501        0.246742E-04        0.477528E-05        0.334269E-06        0.176685E-05        0.267415E-05        0.206927E-05        0.238635E-04        0.186226E-05        0.214763E-04        0.207005E-06        0.238725E-05        0.163238E-05        0.163238E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.281999E-04        0.615237E-07        0.196689E-06        0.646657E-07        0.221585E-06        0.544464E-06        0.200839E-06        0.688449E-07        0.228647E-06        0.549305E-07        0.659321E-08        0.372411E-05        0.125784E-07        0.246742E-04        0.246742E-04        0.230105E-04        0.166366E-05        0.000000E+00        0.162749E-05        0.361654E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201502        0.273159E-04        0.123661E-04        0.865626E-06        0.457546E-05        0.692499E-05        0.216393E-05        0.212454E-04        0.194746E-05        0.191200E-04        0.216475E-06        0.212534E-05        0.167345E-05        0.167345E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.301869E-04        0.225625E-07        0.208802E-06        0.637709E-07        0.231096E-06        0.526232E-06        0.202408E-06        0.637069E-07        0.225621E-06        0.201446E-07        0.241792E-08        0.137008E-05        0.721277E-07        0.273159E-04        0.273159E-04        0.254844E-04        0.183152E-05        0.000000E+00        0.179335E-05        0.381727E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201503        0.446961E-04        0.428973E-04        0.300281E-05        0.158720E-04        0.240225E-04        0.227216E-05        0.169512E-04        0.204485E-05        0.152554E-04        0.227301E-06        0.169576E-05        0.162345E-05        0.162345E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.434719E-04        0.635426E-08        0.243321E-06        0.709921E-07        0.266485E-06        0.587153E-06        0.231822E-06        0.684962E-07        0.254620E-06        0.567330E-08        0.680957E-09        0.471462E-06        0.307712E-06        0.446961E-04        0.446961E-04        0.424419E-04        0.225424E-05        0.000000E+00        0.221566E-05        0.385774E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201504        0.815195E-04        0.109650E-03        0.767551E-05        0.405705E-04        0.614040E-04        0.227880E-05        0.164070E-04        0.205083E-05        0.147657E-04        0.227966E-06        0.164132E-05        0.157917E-05        0.157917E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.802994E-04        0.115607E-08        0.241637E-06        0.732478E-07        0.266970E-06        0.583010E-06        0.240325E-06        0.713362E-07        0.264236E-06        0.103218E-08        0.123891E-09        0.942186E-07        0.203913E-05        0.815195E-04        0.815195E-04        0.779850E-04        0.353451E-05        0.000000E+00        0.349650E-05        0.380070E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201505        0.135249E-03        0.193262E-03        0.135283E-04        0.715071E-04        0.108227E-03        0.236744E-05        0.214445E-04        0.213061E-05        0.192992E-04        0.236833E-06        0.214526E-05        0.163467E-05        0.163467E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.131865E-03        0.312288E-08        0.266082E-06        0.953770E-07        0.306457E-06        0.671039E-06        0.252971E-06        0.851153E-07        0.286641E-06        0.278822E-08        0.334666E-09        0.247218E-06        0.497854E-05        0.135249E-03        0.135249E-03        0.129488E-03        0.576069E-05        0.000000E+00        0.572485E-05        0.358437E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201506        0.131172E-03        0.177560E-03        0.124292E-04        0.656974E-04        0.994338E-04        0.243092E-05        0.270601E-04        0.218774E-05        0.243531E-04        0.243184E-06        0.270703E-05        0.166935E-05        0.166935E-05        0.000000E+00        0.000000E+00        0.000000E+00        0.128331E-03        0.259015E-08        0.246449E-06        0.101454E-06        0.294964E-06        0.645457E-06        0.264811E-06        0.103696E-06        0.312432E-06        0.231258E-08        0.277575E-09        0.250698E-06        0.194420E-05        0.131172E-03        0.131172E-03        0.126322E-03        0.485010E-05        0.000000E+00        0.481769E-05        0.324096E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
