 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                fINP                 VP1                 VP2                  VM                 KP1                 KP2                  KM                Qmax                 Kba                Kdes                Kads                rEP1                rEP2                 rEM                 pEP                 pEM                  fD                  gD                  Vg               alpha                  Vm                  KD                  Yg                 Q10               gamma               rMORT                beta             Vm_dorm               VmA2D               VmD2A             SWP_A2D                 tau             SWP_D2A               wdorm             VNup_MB          VNup_PLANT            KsNH4_MB            KsNO3_MB         KsNH4_PLANT         KsNO3_PLANT                Vnit              Vdenit                 YgN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20130202        0.400000E+00        0.402913E+01        0.418485E+02        0.194871E+02        0.561232E+02        0.561232E+01        0.561232E+03        0.250000E+01        0.600000E+01        0.408237E-02        0.326959E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.201129E-01        0.400007E-01        0.140943E-02        0.444344E-03        0.230080E+00        0.128370E+01        0.105475E-01        0.698887E-05        0.501060E-03        0.103794E-05        0.450836E-03        0.116099E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.202250E-01        0.000000E+00        0.561232E-04        0.561232E-04        0.000000E+00        0.000000E+00        0.461771E-02        0.000000E+00        0.100000E+01
  20130203        0.400000E+00        0.414031E+01        0.423359E+02        0.199155E+02        0.580357E+02        0.580357E+01        0.580357E+03        0.250000E+01        0.600000E+01        0.417460E-02        0.328790E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.211970E-01        0.400007E-01        0.144127E-02        0.459486E-03        0.229174E+00        0.128370E+01        0.105475E-01        0.642556E-05        0.501060E-03        0.103794E-05        0.423861E-03        0.133883E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.213151E-01        0.000000E+00        0.580357E-04        0.580357E-04        0.000000E+00        0.000000E+00        0.496611E-02        0.000000E+00        0.100000E+01
  20130204        0.400000E+00        0.421688E+01        0.427045E+02        0.202151E+02        0.592418E+02        0.592418E+01        0.592418E+03        0.250000E+01        0.600000E+01        0.423224E-02        0.329919E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.218912E-01        0.400007E-01        0.146117E-02        0.469035E-03        0.228615E+00        0.128370E+01        0.105475E-01        0.584846E-05        0.501060E-03        0.103794E-05        0.391120E-03        0.154503E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.220132E-01        0.000000E+00        0.592418E-04        0.592418E-04        0.000000E+00        0.000000E+00        0.524179E-02        0.000000E+00        0.100000E+01
  20130205        0.400000E+00        0.463574E+01        0.441873E+02        0.217488E+02        0.672320E+02        0.672320E+01        0.672320E+03        0.250000E+01        0.600000E+01        0.460471E-02        0.336950E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.266904E-01        0.400007E-01        0.158976E-02        0.532296E-03        0.225140E+00        0.128370E+01        0.105475E-01        0.536222E-05        0.501060E-03        0.103794E-05        0.390162E-03        0.188669E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.268391E-01        0.000000E+00        0.672320E-04        0.672320E-04        0.000000E+00        0.000000E+00        0.651622E-02        0.000000E+00        0.100000E+01
  20130206        0.400000E+00        0.445259E+01        0.436827E+02        0.211029E+02        0.633017E+02        0.633017E+01        0.633017E+03        0.250000E+01        0.600000E+01        0.442345E-02        0.333584E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.242867E-01        0.400007E-01        0.152719E-02        0.501178E-03        0.226803E+00        0.128370E+01        0.105475E-01        0.486855E-05        0.501060E-03        0.103794E-05        0.340298E-03        0.205271E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.244221E-01        0.000000E+00        0.633017E-04        0.633017E-04        0.000000E+00        0.000000E+00        0.605481E-02        0.000000E+00        0.100000E+01
  20130207        0.400000E+00        0.461167E+01        0.442822E+02        0.216865E+02        0.661564E+02        0.661564E+01        0.661564E+03        0.250000E+01        0.600000E+01        0.455546E-02        0.336045E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.260244E-01        0.400007E-01        0.157276E-02        0.523780E-03        0.225587E+00        0.128370E+01        0.105475E-01        0.445584E-05        0.501060E-03        0.103794E-05        0.320745E-03        0.236212E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.261695E-01        0.000000E+00        0.661564E-04        0.661564E-04        0.000000E+00        0.000000E+00        0.661019E-02        0.000000E+00        0.100000E+01
  20130208        0.400000E+00        0.481518E+01        0.450049E+02        0.224181E+02        0.698612E+02        0.698612E+01        0.698612E+03        0.250000E+01        0.600000E+01        0.472398E-02        0.339111E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.283436E-01        0.400007E-01        0.163095E-02        0.553112E-03        0.224072E+00        0.128370E+01        0.105475E-01        0.403962E-05        0.501060E-03        0.103794E-05        0.301542E-03        0.276117E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.285015E-01        0.000000E+00        0.698612E-04        0.698612E-04        0.000000E+00        0.000000E+00        0.734561E-02        0.000000E+00        0.100000E+01
  20130209        0.400000E+00        0.450762E+01        0.439775E+02        0.212691E+02        0.635308E+02        0.635308E+01        0.635308E+03        0.250000E+01        0.600000E+01        0.443412E-02        0.333785E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.244246E-01        0.400007E-01        0.153087E-02        0.502992E-03        0.226704E+00        0.128370E+01        0.105475E-01        0.366069E-05        0.501060E-03        0.103794E-05        0.256489E-03        0.291461E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.245607E-01        0.000000E+00        0.635308E-04        0.635308E-04        0.000000E+00        0.000000E+00        0.645607E-02        0.000000E+00        0.100000E+01
  20130210        0.400000E+00        0.427780E+01        0.431783E+02        0.204053E+02        0.589181E+02        0.589181E+01        0.589181E+03        0.250000E+01        0.600000E+01        0.421681E-02        0.329618E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.217041E-01        0.400007E-01        0.145584E-02        0.466472E-03        0.228764E+00        0.128370E+01        0.105475E-01        0.334642E-05        0.501060E-03        0.103794E-05        0.222978E-03        0.307785E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.218250E-01        0.000000E+00        0.589181E-04        0.589181E-04        0.000000E+00        0.000000E+00        0.583885E-02        0.000000E+00        0.100000E+01
  20130211        0.400000E+00        0.463428E+01        0.443631E+02        0.216929E+02        0.658307E+02        0.658307E+01        0.658307E+03        0.250000E+01        0.600000E+01        0.454050E-02        0.335769E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.258240E-01        0.400007E-01        0.156760E-02        0.521201E-03        0.225723E+00        0.128370E+01        0.105475E-01        0.303159E-05        0.501060E-03        0.103794E-05        0.217507E-03        0.371091E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.259679E-01        0.000000E+00        0.658307E-04        0.658307E-04        0.000000E+00        0.000000E+00        0.708053E-02        0.000000E+00        0.100000E+01
  20130212        0.400000E+00        0.444448E+01        0.437401E+02        0.210104E+02        0.621386E+02        0.621386E+01        0.621386E+03        0.250000E+01        0.600000E+01        0.436910E-02        0.332554E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.235913E-01        0.400007E-01        0.150842E-02        0.491970E-03        0.227312E+00        0.128370E+01        0.105475E-01        0.277133E-05        0.501060E-03        0.103794E-05        0.191328E-03        0.395000E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.237227E-01        0.000000E+00        0.621386E-04        0.621386E-04        0.000000E+00        0.000000E+00        0.657910E-02        0.000000E+00        0.100000E+01
  20130213        0.400000E+00        0.420299E+01        0.429215E+02        0.201320E+02        0.574799E+02        0.574799E+01        0.574799E+03        0.250000E+01        0.600000E+01        0.414790E-02        0.328263E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.208799E-01        0.400007E-01        0.143205E-02        0.455086E-03        0.229434E+00        0.128370E+01        0.105475E-01        0.251126E-05        0.501060E-03        0.103794E-05        0.164596E-03        0.418181E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.209962E-01        0.000000E+00        0.574799E-04        0.574799E-04        0.000000E+00        0.000000E+00        0.593076E-02        0.000000E+00        0.100000E+01
  20130214        0.400000E+00        0.435678E+01        0.434463E+02        0.206927E+02        0.604415E+02        0.604415E+01        0.604415E+03        0.250000E+01        0.600000E+01        0.428918E-02        0.331023E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.225897E-01        0.400007E-01        0.148083E-02        0.478533E-03        0.228069E+00        0.128370E+01        0.105475E-01        0.229669E-05        0.501060E-03        0.103794E-05        0.155659E-03        0.476600E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.227156E-01        0.000000E+00        0.604415E-04        0.604415E-04        0.000000E+00        0.000000E+00        0.652247E-02        0.000000E+00        0.100000E+01
  20130215        0.400000E+00        0.440545E+01        0.436098E+02        0.208692E+02        0.613825E+02        0.613825E+01        0.613825E+03        0.250000E+01        0.600000E+01        0.433359E-02        0.331877E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.231431E-01        0.400007E-01        0.149616E-02        0.485984E-03        0.227647E+00        0.128370E+01        0.105475E-01        0.208259E-05        0.501060E-03        0.103794E-05        0.142610E-03        0.534876E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.232721E-01        0.000000E+00        0.613825E-04        0.613825E-04        0.000000E+00        0.000000E+00        0.680177E-02        0.000000E+00        0.100000E+01
  20130216        0.400000E+00        0.431288E+01        0.432978E+02        0.205331E+02        0.595941E+02        0.595941E+01        0.595941E+03        0.250000E+01        0.600000E+01        0.424900E-02        0.330245E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.220955E-01        0.400007E-01        0.146696E-02        0.471824E-03        0.228454E+00        0.128370E+01        0.105475E-01        0.190613E-05        0.501060E-03        0.103794E-05        0.127979E-03        0.575994E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.222186E-01        0.000000E+00        0.595941E-04        0.595941E-04        0.000000E+00        0.000000E+00        0.659759E-02        0.000000E+00        0.100000E+01
  20130217        0.400000E+00        0.428759E+01        0.432117E+02        0.204410E+02        0.591067E+02        0.591067E+01        0.591067E+03        0.250000E+01        0.600000E+01        0.422580E-02        0.329793E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.218131E-01        0.400007E-01        0.145895E-02        0.467966E-03        0.228677E+00        0.128370E+01        0.105475E-01        0.173016E-05        0.501060E-03        0.103794E-05        0.115530E-03        0.633907E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.219346E-01        0.000000E+00        0.591067E-04        0.591067E-04        0.000000E+00        0.000000E+00        0.662589E-02        0.000000E+00        0.100000E+01
  20130218        0.400000E+00        0.443578E+01        0.437111E+02        0.209789E+02        0.619699E+02        0.619699E+01        0.619699E+03        0.250000E+01        0.600000E+01        0.436119E-02        0.332404E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.234910E-01        0.400007E-01        0.150569E-02        0.490634E-03        0.227386E+00        0.128370E+01        0.105475E-01        0.158517E-05        0.501060E-03        0.103794E-05        0.109239E-03        0.716112E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.236219E-01        0.000000E+00        0.619699E-04        0.619699E-04        0.000000E+00        0.000000E+00        0.724585E-02        0.000000E+00        0.100000E+01
  20130219        0.400000E+00        0.469524E+01        0.445596E+02        0.219107E+02        0.670217E+02        0.670217E+01        0.670217E+03        0.250000E+01        0.600000E+01        0.459510E-02        0.336774E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.265597E-01        0.400007E-01        0.158645E-02        0.530631E-03        0.225227E+00        0.128370E+01        0.105475E-01        0.144058E-05        0.501060E-03        0.103794E-05        0.104600E-03        0.831893E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.267077E-01        0.000000E+00        0.670217E-04        0.670217E-04        0.000000E+00        0.000000E+00        0.832954E-02        0.000000E+00        0.100000E+01
  20130220        0.400000E+00        0.437962E+01        0.435232E+02        0.207756E+02        0.608828E+02        0.608828E+01        0.608828E+03        0.250000E+01        0.600000E+01        0.431004E-02        0.331425E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.228486E-01        0.400007E-01        0.148803E-02        0.482027E-03        0.227870E+00        0.128370E+01        0.105475E-01        0.131009E-05        0.501060E-03        0.103794E-05        0.892238E-04        0.858687E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.229760E-01        0.000000E+00        0.608828E-04        0.608828E-04        0.000000E+00        0.000000E+00        0.728367E-02        0.000000E+00        0.100000E+01
  20130221        0.400000E+00        0.405462E+01        0.424030E+02        0.195864E+02        0.546419E+02        0.546419E+01        0.546419E+03        0.250000E+01        0.600000E+01        0.401022E-02        0.325504E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.192875E-01        0.400007E-01        0.138452E-02        0.432616E-03        0.230800E+00        0.128370E+01        0.105475E-01        0.120251E-05        0.501060E-03        0.103794E-05        0.762003E-04        0.870211E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.193950E-01        0.000000E+00        0.546419E-04        0.546419E-04        0.000000E+00        0.000000E+00        0.623900E-02        0.478797E-04        0.100000E+01
  20130222        0.400000E+00        0.402033E+01        0.422814E+02        0.194597E+02        0.539887E+02        0.539887E+01        0.539887E+03        0.250000E+01        0.600000E+01        0.397820E-02        0.324853E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.189275E-01        0.400007E-01        0.137346E-02        0.427445E-03        0.231122E+00        0.128370E+01        0.105475E-01        0.109514E-05        0.501060E-03        0.103794E-05        0.688420E-04        0.946658E-04        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.190330E-01        0.000000E+00        0.539887E-04        0.539887E-04        0.000000E+00        0.000000E+00        0.622028E-02        0.115315E-03        0.100000E+01
  20130223        0.400000E+00        0.402164E+01        0.422861E+02        0.194645E+02        0.540137E+02        0.540137E+01        0.540137E+03        0.250000E+01        0.600000E+01        0.397943E-02        0.324878E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.189412E-01        0.400007E-01        0.137389E-02        0.427642E-03        0.231110E+00        0.128370E+01        0.105475E-01        0.100654E-05        0.501060E-03        0.103794E-05        0.632921E-04        0.102813E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.190468E-01        0.000000E+00        0.540137E-04        0.540137E-04        0.000000E+00        0.000000E+00        0.631370E-02        0.177561E-03        0.100000E+01
  20130224        0.400000E+00        0.399806E+01        0.422020E+02        0.193772E+02        0.535651E+02        0.535651E+01        0.535651E+03        0.250000E+01        0.600000E+01        0.395737E-02        0.324426E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.186954E-01        0.400007E-01        0.136627E-02        0.424091E-03        0.231333E+00        0.128370E+01        0.105475E-01        0.918022E-06        0.501060E-03        0.103794E-05        0.574060E-04        0.111733E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.187996E-01        0.000000E+00        0.535651E-04        0.535651E-04        0.000000E+00        0.000000E+00        0.632830E-02        0.242747E-03        0.100000E+01
  20130225        0.400000E+00        0.421261E+01        0.429547E+02        0.201672E+02        0.576647E+02        0.576647E+01        0.576647E+03        0.250000E+01        0.600000E+01        0.415679E-02        0.328439E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.209851E-01        0.400007E-01        0.143512E-02        0.456549E-03        0.229347E+00        0.128370E+01        0.105475E-01        0.844904E-06        0.501060E-03        0.103794E-05        0.554963E-04        0.127027E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.211020E-01        0.000000E+00        0.576647E-04        0.576647E-04        0.000000E+00        0.000000E+00        0.720186E-02        0.341347E-03        0.100000E+01
  20130226        0.400000E+00        0.413354E+01        0.426803E+02        0.198772E+02        0.561490E+02        0.561490E+01        0.561490E+03        0.250000E+01        0.600000E+01        0.408363E-02        0.326984E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.201274E-01        0.400007E-01        0.140986E-02        0.444549E-03        0.230067E+00        0.128370E+01        0.105475E-01        0.771767E-06        0.501060E-03        0.103794E-05        0.498002E-04        0.135907E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.202396E-01        0.000000E+00        0.561490E-04        0.561490E-04        0.000000E+00        0.000000E+00        0.701145E-02        0.400056E-03        0.100000E+01
  20130227        0.400000E+00        0.423192E+01        0.430212E+02        0.202378E+02        0.580357E+02        0.580357E+01        0.580357E+03        0.250000E+01        0.600000E+01        0.417460E-02        0.328790E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.211970E-01        0.400007E-01        0.144127E-02        0.459486E-03        0.229174E+00        0.128370E+01        0.105475E-01        0.711278E-06        0.501060E-03        0.103794E-05        0.469194E-04        0.149909E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.213151E-01        0.000000E+00        0.580357E-04        0.580357E-04        0.000000E+00        0.000000E+00        0.748354E-02        0.490880E-03        0.100000E+01
  20130228        0.400000E+00        0.423607E+01        0.430355E+02        0.202530E+02        0.581154E+02        0.581154E+01        0.581154E+03        0.250000E+01        0.600000E+01        0.417842E-02        0.328865E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.212426E-01        0.400007E-01        0.144259E-02        0.460117E-03        0.229136E+00        0.128370E+01        0.105475E-01        0.650693E-06        0.501060E-03        0.103794E-05        0.429622E-04        0.162857E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.213610E-01        0.000000E+00        0.581154E-04        0.581154E-04        0.000000E+00        0.000000E+00        0.760934E-02        0.568624E-03        0.100000E+01
  20130301        0.400000E+00        0.418791E+01        0.428694E+02        0.200767E+02        0.571906E+02        0.571906E+01        0.571906E+03        0.250000E+01        0.600000E+01        0.413398E-02        0.327987E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.207155E-01        0.400007E-01        0.142725E-02        0.452795E-03        0.229571E+00        0.128370E+01        0.105475E-01        0.595738E-06        0.501060E-03        0.103794E-05        0.389154E-04        0.174570E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.208309E-01        0.000000E+00        0.571906E-04        0.571906E-04        0.000000E+00        0.000000E+00        0.752747E-02        0.629296E-03        0.100000E+01
  20130302        0.400000E+00        0.409189E+01        0.425344E+02        0.197239E+02        0.553528E+02        0.553528E+01        0.553528E+03        0.250000E+01        0.600000E+01        0.404493E-02        0.326206E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.196821E-01        0.400007E-01        0.139650E-02        0.438245E-03        0.230452E+00        0.128370E+01        0.105475E-01        0.550190E-06        0.501060E-03        0.103794E-05        0.351660E-04        0.183437E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.197918E-01        0.000000E+00        0.553528E-04        0.553528E-04        0.000000E+00        0.000000E+00        0.724436E-02        0.662498E-03        0.100000E+01
  20130303        0.400000E+00        0.416336E+01        0.427842E+02        0.199867E+02        0.567199E+02        0.567199E+01        0.567199E+03        0.250000E+01        0.600000E+01        0.411126E-02        0.327536E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.204490E-01        0.400007E-01        0.141940E-02        0.449069E-03        0.229794E+00        0.128370E+01        0.105475E-01        0.504472E-06        0.501060E-03        0.103794E-05        0.327725E-04        0.201320E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.205629E-01        0.000000E+00        0.567199E-04        0.567199E-04        0.000000E+00        0.000000E+00        0.763221E-02        0.762132E-03        0.100000E+01
  20130304        0.400000E+00        0.436818E+01        0.434847E+02        0.207341E+02        0.606618E+02        0.606618E+01        0.606618E+03        0.250000E+01        0.600000E+01        0.429960E-02        0.331224E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.227188E-01        0.400007E-01        0.148443E-02        0.480278E-03        0.227970E+00        0.128370E+01        0.105475E-01        0.466523E-06        0.501060E-03        0.103794E-05        0.316957E-04        0.225412E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.228454E-01        0.000000E+00        0.606618E-04        0.606618E-04        0.000000E+00        0.000000E+00        0.858605E-02        0.921289E-03        0.100000E+01
  20130305        0.400000E+00        0.480543E+01        0.449105E+02        0.223026E+02        0.691805E+02        0.691805E+01        0.691805E+03        0.250000E+01        0.600000E+01        0.469325E-02        0.338558E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.279121E-01        0.400007E-01        0.162033E-02        0.547723E-03        0.224346E+00        0.128370E+01        0.105475E-01        0.428377E-06        0.501060E-03        0.103794E-05        0.317686E-04        0.264779E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.280677E-01        0.000000E+00        0.691805E-04        0.691805E-04        0.000000E+00        0.000000E+00        0.106929E-01        0.123265E-02        0.100000E+01
  20130306        0.400000E+00        0.451030E+01        0.439581E+02        0.212478E+02        0.634161E+02        0.634161E+01        0.634161E+03        0.250000E+01        0.600000E+01        0.442878E-02        0.333684E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.243556E-01        0.400007E-01        0.152903E-02        0.502085E-03        0.226753E+00        0.128370E+01        0.105475E-01        0.396666E-06        0.501060E-03        0.103794E-05        0.277593E-04        0.266679E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.244913E-01        0.000000E+00        0.634161E-04        0.634161E-04        0.000000E+00        0.000000E+00        0.944471E-02        0.115552E-02        0.100000E+01
  20130307        0.400000E+00        0.430725E+01        0.432786E+02        0.205126E+02        0.594855E+02        0.594855E+01        0.594855E+03        0.250000E+01        0.600000E+01        0.424384E-02        0.330145E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.220325E-01        0.400007E-01        0.146518E-02        0.470965E-03        0.228503E+00        0.128370E+01        0.105475E-01        0.364743E-06        0.501060E-03        0.103794E-05        0.244593E-04        0.274061E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.221552E-01        0.000000E+00        0.594855E-04        0.594855E-04        0.000000E+00        0.000000E+00        0.865761E-02        0.112484E-02        0.100000E+01
  20130308        0.400000E+00        0.461615E+01        0.443043E+02        0.216279E+02        0.654769E+02        0.654769E+01        0.654769E+03        0.250000E+01        0.600000E+01        0.452421E-02        0.335468E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.256069E-01        0.400007E-01        0.156197E-02        0.518400E-03        0.225872E+00        0.128370E+01        0.105475E-01        0.338166E-06        0.501060E-03        0.103794E-05        0.241753E-04        0.310872E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.257496E-01        0.000000E+00        0.654769E-04        0.654769E-04        0.000000E+00        0.000000E+00        0.101824E-01        0.139136E-02        0.100000E+01
  20130309        0.400000E+00        0.469985E+01        0.445743E+02        0.219271E+02        0.671117E+02        0.671117E+01        0.671117E+03        0.250000E+01        0.600000E+01        0.459921E-02        0.336849E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.266156E-01        0.400007E-01        0.158787E-02        0.531344E-03        0.225190E+00        0.128370E+01        0.105475E-01        0.311371E-06        0.501060E-03        0.103794E-05        0.226287E-04        0.337772E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.267639E-01        0.000000E+00        0.671117E-04        0.671117E-04        0.000000E+00        0.000000E+00        0.107209E-01        0.154226E-02        0.100000E+01
  20130310        0.400000E+00        0.486864E+01        0.451094E+02        0.225266E+02        0.704223E+02        0.704223E+01        0.704223E+03        0.250000E+01        0.600000E+01        0.474925E-02        0.339563E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.287011E-01        0.400007E-01        0.163967E-02        0.557554E-03        0.223849E+00        0.128370E+01        0.105475E-01        0.286896E-06        0.501060E-03        0.103794E-05        0.215302E-04        0.372126E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.288610E-01        0.000000E+00        0.704223E-04        0.704223E-04        0.000000E+00        0.000000E+00        0.117092E-01        0.176671E-02        0.100000E+01
  20130311        0.400000E+00        0.447362E+01        0.438369E+02        0.211156E+02        0.627037E+02        0.627037E+01        0.627037E+03        0.250000E+01        0.600000E+01        0.439555E-02        0.333057E-01        0.350805E-02        0.350805E-02        0.350805E-02        0.322797E-01        0.273678E-01        0.899962E+00        0.892835E+00        0.239283E-01        0.400007E-01        0.151755E-02        0.496444E-03        0.227064E+00        0.128370E+01        0.105475E-01        0.266474E-06        0.501060E-03        0.103794E-05        0.185083E-04        0.364730E-03        0.480465E-01        0.250000E+00        0.120116E-01        0.400000E+01        0.240616E-01        0.000000E+00        0.627037E-04        0.627037E-04        0.000000E+00        0.000000E+00        0.987432E-02        0.155145E-02        0.100000E+01
